Freq.	V(vout)
3.81065823393720e+002	(1.45513529889162e-003dB,-1.13887150850305e+001°)
3.81944270839993e+002	(1.46742069136155e-003dB,-1.14150198699812e+001°)
3.82824743316769e+002	(1.47976208945255e-003dB,-1.14413856490496e+001°)
3.83707245492225e+002	(1.49215974510239e-003dB,-1.14678125653187e+001°)
3.84591782045300e+002	(1.50461391154599e-003dB,-1.14943007622192e+001°)
3.85478357665718e+002	(1.51712484292012e-003dB,-1.15208503835296e+001°)
3.86366977054015e+002	(1.52969279457765e-003dB,-1.15474615733774e+001°)
3.87257644921563e+002	(1.54231802306250e-003dB,-1.15741344762404e+001°)
3.88150365990594e+002	(1.55500078595145e-003dB,-1.16008692369468e+001°)
3.89045144994226e+002	(1.56774134196406e-003dB,-1.16276660006770e+001°)
3.89941986676489e+002	(1.58053995096069e-003dB,-1.16545249129641e+001°)
3.90840895792347e+002	(1.59339687395794e-003dB,-1.16814461196948e+001°)
3.91741877107728e+002	(1.60631237301096e-003dB,-1.17084297671104e+001°)
3.92644935399545e+002	(1.61928671149497e-003dB,-1.17354760018080e+001°)
3.93550075455722e+002	(1.63232015370993e-003dB,-1.17625849707412e+001°)
3.94457302075223e+002	(1.64541296537996e-003dB,-1.17897568212208e+001°)
3.95366620068073e+002	(1.65856541317698e-003dB,-1.18169917009166e+001°)
3.96278034255384e+002	(1.67177776494249e-003dB,-1.18442897578572e+001°)
3.97191549469385e+002	(1.68505028987649e-003dB,-1.18716511404320e+001°)
3.98107170553441e+002	(1.69838325806114e-003dB,-1.18990759973916e+001°)
3.99024902362086e+002	(1.71177694108749e-003dB,-1.19265644778490e+001°)
3.99944749761041e+002	(1.72523161149039e-003dB,-1.19541167312804e+001°)
4.00866717627247e+002	(1.73874754301848e-003dB,-1.19817329075261e+001°)
4.01790810848884e+002	(1.75232501071319e-003dB,-1.20094131567920e+001°)
4.02717034325402e+002	(1.76596429078916e-003dB,-1.20371576296499e+001°)
4.03645392967548e+002	(1.77966566055324e-003dB,-1.20649664770390e+001°)
4.04575891697386e+002	(1.79342939863390e-003dB,-1.20928398502666e+001°)
4.05508535448327e+002	(1.80725578485205e-003dB,-1.21207779010091e+001°)
4.06443329165156e+002	(1.82114510017660e-003dB,-1.21487807813133e+001°)
4.07380277804055e+002	(1.83509762689608e-003dB,-1.21768486435971e+001°)
4.08319386332635e+002	(1.84911364850101e-003dB,-1.22049816406505e+001°)
4.09260659729953e+002	(1.86319344967609e-003dB,-1.22331799256365e+001°)
4.10204102986549e+002	(1.87733731636965e-003dB,-1.22614436520929e+001°)
4.11149721104464e+002	(1.89154553569140e-003dB,-1.22897729739320e+001°)
4.12097519097272e+002	(1.90581839616883e-003dB,-1.23181680454428e+001°)
4.13047501990103e+002	(1.92015618749075e-003dB,-1.23466290212913e+001°)
4.13999674819672e+002	(1.93455920040122e-003dB,-1.23751560565219e+001°)
4.14954042634304e+002	(1.94902772733965e-003dB,-1.24037493065582e+001°)
4.15910610493963e+002	(1.96356206167336e-003dB,-1.24324089272040e+001°)
4.16869383470276e+002	(1.97816249806967e-003dB,-1.24611350746447e+001°)
4.17830366646563e+002	(1.99282933264246e-003dB,-1.24899279054480e+001°)
4.18793565117859e+002	(2.00756286270334e-003dB,-1.25187875765650e+001°)
4.19758983990948e+002	(2.02236338670766e-003dB,-1.25477142453311e+001°)
4.20726628384385e+002	(2.03723120464783e-003dB,-1.25767080694674e+001°)
4.21696503428523e+002	(2.05216661769655e-003dB,-1.26057692070816e+001°)
4.22668614265543e+002	(2.06716992826657e-003dB,-1.26348978166689e+001°)
4.23642966049481e+002	(2.08224144019380e-003dB,-1.26640940571132e+001°)
4.24619563946253e+002	(2.09738145853488e-003dB,-1.26933580876881e+001°)
4.25598413133683e+002	(2.11259028976180e-003dB,-1.27226900680582e+001°)
4.26579518801532e+002	(2.12786824154023e-003dB,-1.27520901582795e+001°)
4.27562886151526e+002	(2.14321562305138e-003dB,-1.27815585188017e+001°)
4.28548520397379e+002	(2.15863274462377e-003dB,-1.28110953104676e+001°)
4.29536426764826e+002	(2.17411991796260e-003dB,-1.28407006945158e+001°)
4.30526610491650e+002	(2.18967745630397e-003dB,-1.28703748325807e+001°)
4.31519076827704e+002	(2.20530567394054e-003dB,-1.29001178866942e+001°)
4.32513831034947e+002	(2.22100488673242e-003dB,-1.29299300192864e+001°)
4.33510878387467e+002	(2.23677541179479e-003dB,-1.29598113931868e+001°)
4.34510224171510e+002	(2.25261756772732e-003dB,-1.29897621716255e+001°)
4.35511873685507e+002	(2.26853167437117e-003dB,-1.30197825182345e+001°)
4.36515832240104e+002	(2.28451805299597e-003dB,-1.30498725970481e+001°)
4.37522105158190e+002	(2.30057702630174e-003dB,-1.30800325725048e+001°)
4.38530697774923e+002	(2.31670891829351e-003dB,-1.31102626094479e+001°)
4.39541615437762e+002	(2.33291405440658e-003dB,-1.31405628731268e+001°)
4.40554863506491e+002	(2.34919276154509e-003dB,-1.31709335291984e+001°)
4.41570447353250e+002	(2.36554536789299e-003dB,-1.32013747437274e+001°)
4.42588372362563e+002	(2.38197220302969e-003dB,-1.32318866831883e+001°)
4.43608643931369e+002	(2.39847359820190e-003dB,-1.32624695144664e+001°)
4.44631267469045e+002	(2.41504988569886e-003dB,-1.32931234048583e+001°)
4.45656248397440e+002	(2.43170139956957e-003dB,-1.33238485220736e+001°)
4.46683592150899e+002	(2.44842847515227e-003dB,-1.33546450342362e+001°)
4.47713304176299e+002	(2.46523144920360e-003dB,-1.33855131098848e+001°)
4.48745389933068e+002	(2.48211065991783e-003dB,-1.34164529179747e+001°)
4.49779854893224e+002	(2.49906644704443e-003dB,-1.34474646278785e+001°)
4.50816704541396e+002	(2.51609915169329e-003dB,-1.34785484093875e+001°)
4.51855944374858e+002	(2.53320911643494e-003dB,-1.35097044327128e+001°)
4.52897579903556e+002	(2.55039668533327e-003dB,-1.35409328684866e+001°)
4.53941616650138e+002	(2.56766220404575e-003dB,-1.35722338877631e+001°)
4.54988060149983e+002	(2.58500601936451e-003dB,-1.36036076620196e+001°)
4.56036915951231e+002	(2.60242847995475e-003dB,-1.36350543631586e+001°)
4.57088189614810e+002	(2.61992993569335e-003dB,-1.36665741635074e+001°)
4.58141886714468e+002	(2.63751073812963e-003dB,-1.36981672358209e+001°)
4.59198012836803e+002	(2.65517124027903e-003dB,-1.37298337532819e+001°)
4.60256573581290e+002	(2.67291179653817e-003dB,-1.37615738895023e+001°)
4.61317574560313e+002	(2.69073276291239e-003dB,-1.37933878185245e+001°)
4.62381021399194e+002	(2.70863449697128e-003dB,-1.38252757148228e+001°)
4.63446919736222e+002	(2.72661735768868e-003dB,-1.38572377533041e+001°)
4.64515275222683e+002	(2.74468170567391e-003dB,-1.38892741093097e+001°)
4.65586093522892e+002	(2.76282790310816e-003dB,-1.39213849586161e+001°)
4.66659380314222e+002	(2.78105631353041e-003dB,-1.39535704774364e+001°)
4.67735141287131e+002	(2.79936730220371e-003dB,-1.39858308424215e+001°)
4.68813382145198e+002	(2.81776123581047e-003dB,-1.40181662306611e+001°)
4.69894108605148e+002	(2.83623848270503e-003dB,-1.40505768196856e+001°)
4.70977326396885e+002	(2.85479941277089e-003dB,-1.40830627874664e+001°)
4.72063041263523e+002	(2.87344439735706e-003dB,-1.41156243124180e+001°)
4.73151258961412e+002	(2.89217380969252e-003dB,-1.41482615733988e+001°)
4.74241985260176e+002	(2.91098802416702e-003dB,-1.41809747497126e+001°)
4.75335225942737e+002	(2.92988741709066e-003dB,-1.42137640211094e+001°)
4.76430986805347e+002	(2.94887236619064e-003dB,-1.42466295677872e+001°)
4.77529273657622e+002	(2.96794325103341e-003dB,-1.42795715703932e+001°)
4.78630092322569e+002	(2.98710045235755e-003dB,-1.43125902100245e+001°)
4.79733448636620e+002	(3.00634435300879e-003dB,-1.43456856682302e+001°)
4.80839348449659e+002	(3.02567533710514e-003dB,-1.43788581270122e+001°)
4.81947797625058e+002	(3.04509379048217e-003dB,-1.44121077688264e+001°)
4.83058802039703e+002	(3.06460010068912e-003dB,-1.44454347765844e+001°)
4.84172367584029e+002	(3.08419465682496e-003dB,-1.44788393336545e+001°)
4.85288500162051e+002	(3.10387784973692e-003dB,-1.45123216238631e+001°)
4.86407205691391e+002	(3.12365007175437e-003dB,-1.45458818314958e+001°)
4.87528490103316e+002	(3.14351171701649e-003dB,-1.45795201412993e+001°)
4.88652359342763e+002	(3.16346318122162e-003dB,-1.46132367384818e+001°)
4.89778819368375e+002	(3.18350486183151e-003dB,-1.46470318087152e+001°)
4.90907876152532e+002	(3.20363715793252e-003dB,-1.46809055381359e+001°)
4.92039535681380e+002	(3.22386047027788e-003dB,-1.47148581133466e+001°)
4.93173803954864e+002	(3.24417520135327e-003dB,-1.47488897214170e+001°)
4.94310686986764e+002	(3.26458175532271e-003dB,-1.47830005498854e+001°)
4.95450190804718e+002	(3.28508053793214e-003dB,-1.48171907867604e+001°)
4.96592321450264e+002	(3.30567195687179e-003dB,-1.48514606205220e+001°)
4.97737084978864e+002	(3.32635642131726e-003dB,-1.48858102401227e+001°)
4.98884487459940e+002	(3.34713434234014e-003dB,-1.49202398349892e+001°)
5.00034534976906e+002	(3.36800613264763e-003dB,-1.49547495950239e+001°)
5.01187233627199e+002	(3.38897220666735e-003dB,-1.49893397106055e+001°)
5.02342589522314e+002	(3.41003298054723e-003dB,-1.50240103725913e+001°)
5.03500608787831e+002	(3.43118887228850e-003dB,-1.50587617723184e+001°)
5.04661297563455e+002	(3.45244030159136e-003dB,-1.50935941016044e+001°)
5.05824662003040e+002	(3.47378768981449e-003dB,-1.51285075527495e+001°)
5.06990708274630e+002	(3.49523146027178e-003dB,-1.51635023185377e+001°)
5.08159442560486e+002	(3.51677203783715e-003dB,-1.51985785922383e+001°)
5.09330871057121e+002	(3.53840984935311e-003dB,-1.52337365676068e+001°)
5.10504999975332e+002	(3.56014532332033e-003dB,-1.52689764388873e+001°)
5.11681835540233e+002	(3.58197889006918e-003dB,-1.53042984008128e+001°)
5.12861383991290e+002	(3.60391098172874e-003dB,-1.53397026486074e+001°)
5.14043651582351e+002	(3.62594203222876e-003dB,-1.53751893779875e+001°)
5.15228644581681e+002	(3.64807247733418e-003dB,-1.54107587851632e+001°)
5.16416369271995e+002	(3.67030275461623e-003dB,-1.54464110668397e+001°)
5.17606831950492e+002	(3.69263330331733e-003dB,-1.54821464202188e+001°)
5.18800038928885e+002	(3.71506456485619e-003dB,-1.55179650430006e+001°)
5.19995996533440e+002	(3.73759698210664e-003dB,-1.55538671333844e+001°)
5.21194711105004e+002	(3.76023100001647e-003dB,-1.55898528900707e+001°)
5.22396188999043e+002	(3.78296706533161e-003dB,-1.56259225122624e+001°)
5.23600436585673e+002	(3.80580562664428e-003dB,-1.56620761996665e+001°)
5.24807460249696e+002	(3.82874713444498e-003dB,-1.56983141524951e+001°)
5.26017266390629e+002	(3.85179204089681e-003dB,-1.57346365714674e+001°)
5.27229861422745e+002	(3.87494080040991e-003dB,-1.57710436578112e+001°)
5.28445251775103e+002	(3.89819386896667e-003dB,-1.58075356132638e+001°)
5.29663443891580e+002	(3.92155170455728e-003dB,-1.58441126400741e+001°)
5.30884444230910e+002	(3.94501476699268e-003dB,-1.58807749410040e+001°)
5.32108259266716e+002	(3.96858351809536e-003dB,-1.59175227193297e+001°)
5.33334895487543e+002	(3.99225842150451e-003dB,-1.59543561788435e+001°)
5.34564359396893e+002	(4.01603994287648e-003dB,-1.59912755238550e+001°)
5.35796657513263e+002	(4.03992854972852e-003dB,-1.60282809591929e+001°)
5.37031796370174e+002	(4.06392471149269e-003dB,-1.60653726902067e+001°)
5.38269782516209e+002	(4.08802889946561e-003dB,-1.61025509227676e+001°)
5.39510622515048e+002	(4.11224158710919e-003dB,-1.61398158632707e+001°)
5.40754322945501e+002	(4.13656324963212e-003dB,-1.61771677186362e+001°)
5.42000890401544e+002	(4.16099436423276e-003dB,-1.62146066963113e+001°)
5.43250331492353e+002	(4.18553541020118e-003dB,-1.62521330042715e+001°)
5.44502652842341e+002	(4.21018686861643e-003dB,-1.62897468510219e+001°)
5.45757861091190e+002	(4.23494922270310e-003dB,-1.63274484455997e+001°)
5.47015962893891e+002	(4.25982295749189e-003dB,-1.63652379975746e+001°)
5.48276964920773e+002	(4.28480856018779e-003dB,-1.64031157170515e+001°)
5.49540873857543e+002	(4.30990651984223e-003dB,-1.64410818146713e+001°)
5.50807696405322e+002	(4.33511732769035e-003dB,-1.64791365016131e+001°)
5.52077439280676e+002	(4.36044147670560e-003dB,-1.65172799895954e+001°)
5.53350109215655e+002	(4.38587946214135e-003dB,-1.65555124908775e+001°)
5.54625712957829e+002	(4.41143178121655e-003dB,-1.65938342182623e+001°)
5.55904257270321e+002	(4.43709893302315e-003dB,-1.66322453850964e+001°)
5.57185748931847e+002	(4.46288141882860e-003dB,-1.66707462052726e+001°)
5.58470194736748e+002	(4.48877974198518e-003dB,-1.67093368932318e+001°)
5.59757601495027e+002	(4.51479440775643e-003dB,-1.67480176639639e+001°)
5.61047976032387e+002	(4.54092592369289e-003dB,-1.67867887330100e+001°)
5.62341325190266e+002	(4.56717479913089e-003dB,-1.68256503164639e+001°)
5.63637655825871e+002	(4.59354154565499e-003dB,-1.68646026309735e+001°)
5.64936974812219e+002	(4.62002667691870e-003dB,-1.69036458937433e+001°)
5.66239289038169e+002	(4.64663070863468e-003dB,-1.69427803225351e+001°)
5.67544605408463e+002	(4.67335415857273e-003dB,-1.69820061356703e+001°)
5.68852930843757e+002	(4.70019754666187e-003dB,-1.70213235520315e+001°)
5.70164272280663e+002	(4.72716139493621e-003dB,-1.70607327910641e+001°)
5.71478636671782e+002	(4.75424622751563e-003dB,-1.71002340727782e+001°)
5.72796030985744e+002	(4.78145257066925e-003dB,-1.71398276177499e+001°)
5.74116462207242e+002	(4.80878095279026e-003dB,-1.71795136471237e+001°)
5.75439937337071e+002	(4.83623190433993e-003dB,-1.72192923826136e+001°)
5.76766463392165e+002	(4.86380595810773e-003dB,-1.72591640465054e+001°)
5.78096047405632e+002	(4.89150364880449e-003dB,-1.72991288616580e+001°)
5.79428696426795e+002	(4.91932551339958e-003dB,-1.73391870515052e+001°)
5.80764417521225e+002	(4.94727209115366e-003dB,-1.73793388400579e+001°)
5.82103217770785e+002	(4.97534392317320e-003dB,-1.74195844519053e+001°)
5.83445104273658e+002	(5.00354155313712e-003dB,-1.74599241122173e+001°)
5.84790084144393e+002	(5.03186552666827e-003dB,-1.75003580467456e+001°)
5.86138164513941e+002	(5.06031639160895e-003dB,-1.75408864818261e+001°)
5.87489352529689e+002	(5.08889469805937e-003dB,-1.75815096443803e+001°)
5.88843655355501e+002	(5.11760099819633e-003dB,-1.76222277619173e+001°)
5.90201080171756e+002	(5.14643584662582e-003dB,-1.76630410625357e+001°)
5.91561634175386e+002	(5.17539980003211e-003dB,-1.77039497749251e+001°)
5.92925324579911e+002	(5.20449341734728e-003dB,-1.77449541283685e+001°)
5.94292158615484e+002	(5.23371725972021e-003dB,-1.77860543527433e+001°)
5.95662143528921e+002	(5.26307189057239e-003dB,-1.78272506785241e+001°)
5.97035286583748e+002	(5.29255787559005e-003dB,-1.78685433367839e+001°)
5.98411595060230e+002	(5.32217578264891e-003dB,-1.79099325591962e+001°)
5.99791076255420e+002	(5.35192618196632e-003dB,-1.79514185780368e+001°)
6.01173737483188e+002	(5.38180964600472e-003dB,-1.79930016261858e+001°)
6.02559586074267e+002	(5.41182674944650e-003dB,-1.80346819371294e+001°)
6.03948629376289e+002	(5.44197806937887e-003dB,-1.80764597449618e+001°)
6.05340874753823e+002	(5.47226418502201e-003dB,-1.81183352843872e+001°)
6.06736329588414e+002	(5.50268567804115e-003dB,-1.81603087907216e+001°)
6.08135001278627e+002	(5.53324313238645e-003dB,-1.82023804998946e+001°)
6.09536897240078e+002	(5.56393713412330e-003dB,-1.82445506484517e+001°)
6.10942024905480e+002	(5.59476827193714e-003dB,-1.82868194735562e+001°)
6.12350391724681e+002	(5.62573713668810e-003dB,-1.83291872129904e+001°)
6.13762005164702e+002	(5.65684432148795e-003dB,-1.83716541051588e+001°)
6.15176872709775e+002	(5.68809042194669e-003dB,-1.84142203890890e+001°)
6.16595001861389e+002	(5.71947603597582e-003dB,-1.84568863044343e+001°)
6.18016400138323e+002	(5.75100176377662e-003dB,-1.84996520914753e+001°)
6.19441075076688e+002	(5.78266820796530e-003dB,-1.85425179911221e+001°)
6.20869034229970e+002	(5.81447597351310e-003dB,-1.85854842449162e+001°)
6.22300285169066e+002	(5.84642566780206e-003dB,-1.86285510950329e+001°)
6.23734835482325e+002	(5.87851790049190e-003dB,-1.86717187842824e+001°)
6.25172692775591e+002	(5.91075328376844e-003dB,-1.87149875561129e+001°)
6.26613864672241e+002	(5.94313243214118e-003dB,-1.87583576546121e+001°)
6.28058358813223e+002	(5.97565596255486e-003dB,-1.88018293245089e+001°)
6.29506182857102e+002	(6.00832449428718e-003dB,-1.88454028111762e+001°)
6.30957344480098e+002	(6.04113864916457e-003dB,-1.88890783606325e+001°)
6.32411851376124e+002	(6.07409905133645e-003dB,-1.89328562195441e+001°)
6.33869711256831e+002	(6.10720632736381e-003dB,-1.89767366352270e+001°)
6.35330931851648e+002	(6.14046110636550e-003dB,-1.90207198556493e+001°)
6.36795520907819e+002	(6.17386401976561e-003dB,-1.90648061294331e+001°)
6.38263486190452e+002	(6.20741570148605e-003dB,-1.91089957058567e+001°)
6.39734835482551e+002	(6.24111678807358e-003dB,-1.91532888348565e+001°)
6.41209576585064e+002	(6.27496791832382e-003dB,-1.91976857670296e+001°)
6.42687717316922e+002	(6.30896973346424e-003dB,-1.92421867536350e+001°)
6.44169265515080e+002	(6.34312287748543e-003dB,-1.92867920465973e+001°)
6.45654229034558e+002	(6.37742799660326e-003dB,-1.93315018985072e+001°)
6.47142615748485e+002	(6.41188573964033e-003dB,-1.93763165626245e+001°)
6.48634433548140e+002	(6.44649675785808e-003dB,-1.94212362928804e+001°)
6.50129690342992e+002	(6.48126170521882e-003dB,-1.94662613438794e+001°)
6.51628394060744e+002	(6.51618123779957e-003dB,-1.95113919709013e+001°)
6.53130552647373e+002	(6.55125601465542e-003dB,-1.95566284299042e+001°)
6.54636174067175e+002	(6.58648669706184e-003dB,-1.96019709775254e+001°)
6.56145266302806e+002	(6.62187394884415e-003dB,-1.96474198710849e+001°)
6.57657837355320e+002	(6.65741843662978e-003dB,-1.96929753685872e+001°)
6.59173895244221e+002	(6.69312082928536e-003dB,-1.97386377287232e+001°)
6.60693448007495e+002	(6.72898179841183e-003dB,-1.97844072108729e+001°)
6.62216503701661e+002	(6.76500201810530e-003dB,-1.98302840751072e+001°)
6.63743070401808e+002	(6.80118216498383e-003dB,-1.98762685821909e+001°)
6.65273156201640e+002	(6.83752291838581e-003dB,-1.99223609935841e+001°)
6.66806769213521e+002	(6.87402496006716e-003dB,-1.99685615714453e+001°)
6.68343917568513e+002	(6.91068897448058e-003dB,-2.00148705786334e+001°)
6.69884609416424e+002	(6.94751564861934e-003dB,-2.00612882787096e+001°)
6.71428852925850e+002	(6.98450567205363e-003dB,-2.01078149359403e+001°)
6.72976656284215e+002	(7.02165973705183e-003dB,-2.01544508152993e+001°)
6.74528027697819e+002	(7.05897853845120e-003dB,-2.02011961824701e+001°)
6.76082975391879e+002	(7.09646277364227e-003dB,-2.02480513038482e+001°)
6.77641507610572e+002	(7.13411314275366e-003dB,-2.02950164465434e+001°)
6.79203632617081e+002	(7.17193034850925e-003dB,-2.03420918783826e+001°)
6.80769358693638e+002	(7.20991509614519e-003dB,-2.03892778679115e+001°)
6.82338694141565e+002	(7.24806809373147e-003dB,-2.04365746843978e+001°)
6.83911647281325e+002	(7.28639005189425e-003dB,-2.04839825978330e+001°)
6.85488226452557e+002	(7.32488168391394e-003dB,-2.05315018789351e+001°)
6.87068440014127e+002	(7.36354370583099e-003dB,-2.05791327991511e+001°)
6.88652296344171e+002	(7.40237683612387e-003dB,-2.06268756306592e+001°)
6.90239803840136e+002	(7.44138179623881e-003dB,-2.06747306463713e+001°)
6.91830970918831e+002	(7.48055931013096e-003dB,-2.07226981199358e+001°)
6.93425806016463e+002	(7.51991010437983e-003dB,-2.07707783257397e+001°)
6.95024317588690e+002	(7.55943490850314e-003dB,-2.08189715389116e+001°)
6.96626514110662e+002	(7.59913445451343e-003dB,-2.08672780353233e+001°)
6.98232404077064e+002	(7.63900947713947e-003dB,-2.09156980915933e+001°)
6.99841996002166e+002	(7.67906071385686e-003dB,-2.09642319850888e+001°)
7.01455298419864e+002	(7.71928890500728e-003dB,-2.10128799939286e+001°)
7.03072319883726e+002	(7.75969479335512e-003dB,-2.10616423969847e+001°)
7.04693068967039e+002	(7.80027912472695e-003dB,-2.11105194738866e+001°)
7.06317554262854e+002	(7.84104264736775e-003dB,-2.11595115050222e+001°)
7.07945784384029e+002	(7.88198611248795e-003dB,-2.12086187715411e+001°)
7.09577767963280e+002	(7.92311027396063e-003dB,-2.12578415553575e+001°)
7.11213513653220e+002	(7.96441588843696e-003dB,-2.13071801391523e+001°)
7.12853030126410e+002	(8.00590371530741e-003dB,-2.13566348063759e+001°)
7.14496326075404e+002	(8.04757451667844e-003dB,-2.14062058412509e+001°)
7.16143410212792e+002	(8.08942905755334e-003dB,-2.14558935287747e+001°)
7.17794291271251e+002	(8.13146810554881e-003dB,-2.15056981547224e+001°)
7.19448978003589e+002	(8.17369243117603e-003dB,-2.15556200056489e+001°)
7.21107479182789e+002	(8.21610280780188e-003dB,-2.16056593688925e+001°)
7.22769803602059e+002	(8.25870001129802e-003dB,-2.16558165325765e+001°)
7.24435960074878e+002	(8.30148482067848e-003dB,-2.17060917856131e+001°)
7.26105957435043e+002	(8.34445801747892e-003dB,-2.17564854177049e+001°)
7.27779804536712e+002	(8.38762038621694e-003dB,-2.18069977193489e+001°)
7.29457510254456e+002	(8.43097271412403e-003dB,-2.18576289818384e+001°)
7.31139083483305e+002	(8.47451579131482e-003dB,-2.19083794972660e+001°)
7.32824533138791e+002	(8.51825041067323e-003dB,-2.19592495585266e+001°)
7.34513868157002e+002	(8.56217736792541e-003dB,-2.20102394593196e+001°)
7.36207097494622e+002	(8.60629746166838e-003dB,-2.20613494941527e+001°)
7.37904230128987e+002	(8.65061149330621e-003dB,-2.21125799583439e+001°)
7.39605275058124e+002	(8.69512026702858e-003dB,-2.21639311480247e+001°)
7.41310241300803e+002	(8.73982458985869e-003dB,-2.22154033601428e+001°)
7.43019137896587e+002	(8.78472527187845e-003dB,-2.22669968924651e+001°)
7.44731973905874e+002	(8.82982312571374e-003dB,-2.23187120435805e+001°)
7.46448758409951e+002	(8.87511896713728e-003dB,-2.23705491129031e+001°)
7.48169500511039e+002	(8.92061361454424e-003dB,-2.24225084006747e+001°)
7.49894209332340e+002	(8.96630788939903e-003dB,-2.24745902079676e+001°)
7.51622894018089e+002	(9.01220261581882e-003dB,-2.25267948366883e+001°)
7.53355563733601e+002	(9.05829862096058e-003dB,-2.25791225895801e+001°)
7.55092227665317e+002	(9.10459673489940e-003dB,-2.26315737702253e+001°)
7.56832895020857e+002	(9.15109779039704e-003dB,-2.26841486830497e+001°)
7.58577575029066e+002	(9.19780262327734e-003dB,-2.27368476333242e+001°)
7.60326276940064e+002	(9.24471207216394e-003dB,-2.27896709271688e+001°)
7.62079010025294e+002	(9.29182697863991e-003dB,-2.28426188715552e+001°)
7.63835783577572e+002	(9.33914818704515e-003dB,-2.28956917743092e+001°)
7.65596606911138e+002	(9.38667654479790e-003dB,-2.29488899441157e+001°)
7.67361489361700e+002	(9.43441290210931e-003dB,-2.30022136905195e+001°)
7.69130440286490e+002	(9.48235811220275e-003dB,-2.30556633239301e+001°)
7.70903469064310e+002	(9.53051303108045e-003dB,-2.31092391556239e+001°)
7.72680585095582e+002	(9.57887851764072e-003dB,-2.31629414977475e+001°)
7.74461797802398e+002	(9.62745543399169e-003dB,-2.32167706633212e+001°)
7.76247116628571e+002	(9.67624464468425e-003dB,-2.32707269662419e+001°)
7.78036551039683e+002	(9.72524701764228e-003dB,-2.33248107212861e+001°)
7.79830110523137e+002	(9.77446342343026e-003dB,-2.33790222441134e+001°)
7.81627804588208e+002	(9.82389473568068e-003dB,-2.34333618512697e+001°)
7.83429642766090e+002	(9.87354183087796e-003dB,-2.34878298601902e+001°)
7.85235634609949e+002	(9.92340558844485e-003dB,-2.35424265892030e+001°)
7.87045789694976e+002	(9.97348689090778e-003dB,-2.35971523575318e+001°)
7.88860117618431e+002	(1.00237866233764e-002dB,-2.36520074852998e+001°)
7.90678627999702e+002	(1.00743056742870e-002dB,-2.37069922935328e+001°)
7.92501330480348e+002	(1.01250449347528e-002dB,-2.37621071041622e+001°)
7.94328234724157e+002	(1.01760052989723e-002dB,-2.38173522400288e+001°)
7.96159350417194e+002	(1.02271876638971e-002dB,-2.38727280248857e+001°)
7.97994687267852e+002	(1.02785929297448e-002dB,-2.39282347834020e+001°)
7.99834255006903e+002	(1.03302219993969e-002dB,-2.39838728411665e+001°)
8.01678063387553e+002	(1.03820757788151e-002dB,-2.40396425246901e+001°)
8.03526122185491e+002	(1.04341551768442e-002dB,-2.40955441614099e+001°)
8.05378441198940e+002	(1.04864611053274e-002dB,-2.41515780796929e+001°)
8.07235030248712e+002	(1.05389944790965e-002dB,-2.42077446088390e+001°)
8.09095899178255e+002	(1.05917562158268e-002dB,-2.42640440790842e+001°)
8.10961057853714e+002	(1.06447472361700e-002dB,-2.43204768216050e+001°)
8.12830516163972e+002	(1.06979684638692e-002dB,-2.43770431685212e+001°)
8.14704284020712e+002	(1.07514208254872e-002dB,-2.44337434528996e+001°)
8.16582371358464e+002	(1.08051052505659e-002dB,-2.44905780087578e+001°)
8.18464788134661e+002	(1.08590226715430e-002dB,-2.45475471710671e+001°)
8.20351544329689e+002	(1.09131740239907e-002dB,-2.46046512757571e+001°)
8.22242649946942e+002	(1.09675602462976e-002dB,-2.46618906597184e+001°)
8.24138115012873e+002	(1.10221822797663e-002dB,-2.47192656608066e+001°)
8.26037949577049e+002	(1.10770410687521e-002dB,-2.47767766178463e+001°)
8.27942163712204e+002	(1.11321375605620e-002dB,-2.48344238706340e+001°)
8.29850767514292e+002	(1.11874727053760e-002dB,-2.48922077599424e+001°)
8.31763771102540e+002	(1.12430474563522e-002dB,-2.49501286275237e+001°)
8.33681184619503e+002	(1.12988627696381e-002dB,-2.50081868161140e+001°)
8.35603018231116e+002	(1.13549196043319e-002dB,-2.50663826694362e+001°)
8.37529282126751e+002	(1.14112189224241e-002dB,-2.51247165322041e+001°)
8.39459986519265e+002	(1.14677616888301e-002dB,-2.51831887501266e+001°)
8.41395141645062e+002	(1.15245488715053e-002dB,-2.52417996699109e+001°)
8.43334757764142e+002	(1.15815814412482e-002dB,-2.53005496392667e+001°)
8.45278845160157e+002	(1.16388603719351e-002dB,-2.53594390069100e+001°)
8.47227414140463e+002	(1.16963866401769e-002dB,-2.54184681225667e+001°)
8.49180475036180e+002	(1.17541612256424e-002dB,-2.54776373369769e+001°)
8.51138038202242e+002	(1.18121851109458e-002dB,-2.55369470018989e+001°)
8.53100114017455e+002	(1.18704592815236e-002dB,-2.55963974701123e+001°)
8.55066712884548e+002	(1.19289847258957e-002dB,-2.56559890954230e+001°)
8.57037845230234e+002	(1.19877624353111e-002dB,-2.57157222326666e+001°)
8.59013521505260e+002	(1.20467934040224e-002dB,-2.57755972377124e+001°)
8.60993752184465e+002	(1.21060786293588e-002dB,-2.58356144674680e+001°)
8.62978547766834e+002	(1.21656191111964e-002dB,-2.58957742798823e+001°)
8.64967918775557e+002	(1.22254158526585e-002dB,-2.59560770339508e+001°)
8.66961875758079e+002	(1.22854698595315e-002dB,-2.60165230897185e+001°)
